"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","Full Term","User Ids"
"REACTOME_PATHWAY","GLI3 is processed to GLI3R by the proteasome","10","191","47","10908","9.40e-8","1.02e-6","12.15","9.47e-5","7.74e-7","6.32e-9","R-HSA-5610785~GLI3 is processed to GLI3R by the proteasome","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of GLI2 by the proteasome","10","191","47","10908","9.40e-8","1.02e-6","12.15","9.47e-5","7.74e-7","6.32e-9","R-HSA-5610783~Degradation of GLI2 by the proteasome","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Dectin-1 mediated noncanonical NF-kB signaling","10","191","47","10908","9.40e-8","1.02e-6","12.15","9.47e-5","7.74e-7","6.32e-9","R-HSA-5607761~Dectin-1 mediated noncanonical NF-kB signaling","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of GLI1 by the proteasome","10","191","47","10908","9.40e-8","1.02e-6","12.15","9.47e-5","7.74e-7","6.32e-9","R-HSA-5610780~Degradation of GLI1 by the proteasome","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Switching of origins to a post-replicative state","12","191","78","10908","9.44e-8","1.02e-6","8.79","9.51e-5","7.74e-7","9.31e-9","R-HSA-69052~Switching of origins to a post-replicative state","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","APC/C:Cdc20 mediated degradation of mitotic proteins","11","191","62","10908","9.94e-8","1.07e-6","10.13","1.00e-4","8.06e-7","8.30e-9","R-HSA-176409~APC/C:Cdc20 mediated degradation of mitotic proteins","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"GOTERM_BP_DIRECT","ribosomal large subunit biogenesis","9","247","39","16251","1.01e-7","1.03e-5","15.18","1.33e-4","1.00e-5","5.33e-9","GO:0042273~ribosomal large subunit biogenesis","RPL5,EBNA1BP2,RPL11,RPL14,AIRIM,RPL35A,WDR12,GTPBP4,RPL7"
"REACTOME_PATHWAY","SARS-CoV-1 Infection","15","191","137","10908","1.07e-7","1.13e-6","6.25","1.07e-4","8.55e-7","1.54e-8","R-HSA-9678108~SARS-CoV-1 Infection","SMAD3,RPS5,RPS4X,RPS28,RPS16,RPS19,RPS18,UBC,RPS3,RPS27A,RPS11,UBA52,RPS21,RPS13,RPS12"
"REACTOME_PATHWAY","Degradation of CRY and PER proteins","10","191","48","10908","1.14e-7","1.18e-6","11.90","1.15e-4","8.95e-7","7.86e-9","R-HSA-9932298~Degradation of CRY and PER proteins","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Defective CFTR causes cystic fibrosis","10","191","48","10908","1.14e-7","1.18e-6","11.90","1.15e-4","8.95e-7","7.86e-9","R-HSA-5678895~Defective CFTR causes cystic fibrosis","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","11","191","63","10908","1.16e-7","1.20e-6","9.97","1.17e-4","9.05e-7","9.91e-9","R-HSA-176814~Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Host Interactions of HIV factors","14","191","118","10908","1.27e-7","1.29e-6","6.78","1.28e-4","9.76e-7","1.68e-8","R-HSA-162909~Host Interactions of HIV factors","RANBP2,PSMD11,PSMD8,PSMD7,XPO1,PSMA2,PSMD3,NUP62,UBC,PSMB1,PSMD1,RPS27A,UBA52,RAN"
"REACTOME_PATHWAY","SCF(Skp2)-mediated degradation of p27/p21","10","191","50","10908","1.65e-7","1.67e-6","11.42","1.66e-4","1.26e-6","1.20e-8","R-HSA-187577~SCF(Skp2)-mediated degradation of p27/p21","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","SARS-CoV Infections","25","191","409","10908","1.70e-7","1.70e-6","3.49","1.71e-4","1.28e-6","4.61e-8","R-HSA-9679506~SARS-CoV Infections","ROCK2,SAR1B,ATP1A1,RPS4X,RPS16,RPS19,SNRPD2,RPS18,SNRPD1,NUP62,UBC,RPS3,SNRPD3,RPS27A,RPS11,RPS13,RPS12,RANBP2,SMAD3,RPS5,RPS28,SNRPF,MAN1B1,UBA52,RPS21"
"REACTOME_PATHWAY","p53-Independent G1/S DNA Damage Checkpoint","10","191","51","10908","1.98e-7","1.92e-6","11.20","1.99e-4","1.45e-6","1.47e-8","R-HSA-69613~p53-Independent G1/S DNA Damage Checkpoint","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Asymmetric localization of PCP proteins","10","191","51","10908","1.98e-7","1.92e-6","11.20","1.99e-4","1.45e-6","1.47e-8","R-HSA-4608870~Asymmetric localization of PCP proteins","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","10","191","51","10908","1.98e-7","1.92e-6","11.20","1.99e-4","1.45e-6","1.47e-8","R-HSA-69601~Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of APC/C activators between G1/S and early anaphase","11","191","67","10908","2.13e-7","2.04e-6","9.38","2.14e-4","1.54e-6","1.95e-8","R-HSA-176408~Regulation of APC/C activators between G1/S and early anaphase","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Hedgehog ligand biogenesis","10","191","52","10908","2.35e-7","2.24e-6","10.98","2.37e-4","1.69e-6","1.79e-8","R-HSA-5358346~Hedgehog ligand biogenesis","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","rRNA processing","14","247","143","16251","2.67e-7","2.52e-5","6.44","3.53e-4","2.47e-5","3.79e-8","GO:0006364~rRNA processing","RPL5,EIF4A3,RPL11,RPL35A,WDR12,WDR46,RPL7,FBL,EBNA1BP2,RPS28,RPS16,RPS19,RPL14,RPL27"
"REACTOME_PATHWAY","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","10","191","53","10908","2.79e-7","2.56e-6","10.78","2.81e-4","1.94e-6","2.17e-8","R-HSA-1234176~Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","p53-Dependent G1 DNA Damage Response","10","191","53","10908","2.79e-7","2.56e-6","10.78","2.81e-4","1.94e-6","2.17e-8","R-HSA-69563~p53-Dependent G1 DNA Damage Response","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","p53-Dependent G1/S DNA damage checkpoint","10","191","53","10908","2.79e-7","2.56e-6","10.78","2.81e-4","1.94e-6","2.17e-8","R-HSA-69580~p53-Dependent G1/S DNA damage checkpoint","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of CDH1","10","191","53","10908","2.79e-7","2.56e-6","10.78","2.81e-4","1.94e-6","2.17e-8","R-HSA-9766229~Degradation of CDH1","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Activation of NF-kappaB in B cells","10","191","54","10908","3.30e-7","3.00e-6","10.58","3.33e-4","2.27e-6","2.63e-8","R-HSA-1169091~Activation of NF-kappaB in B cells","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","10","191","55","10908","3.89e-7","3.47e-6","10.38","3.92e-4","2.62e-6","3.16e-8","R-HSA-9931269~AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of RAS by GAPs","10","191","55","10908","3.89e-7","3.47e-6","10.38","3.92e-4","2.62e-6","3.16e-8","R-HSA-5658442~Regulation of RAS by GAPs","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Circadian clock","13","191","109","10908","3.95e-7","3.50e-6","6.81","3.98e-4","2.64e-6","5.20e-8","R-HSA-9909396~Circadian clock","PSMD11,SIRT1,PSMD8,PSMD7,PSMA2,BHLHE40,NRIP1,PSMD3,UBC,PSMB1,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of PTEN stability and activity","10","191","56","10908","4.57e-7","4.00e-6","10.20","4.60e-4","3.03e-6","3.79e-8","R-HSA-8948751~Regulation of PTEN stability and activity","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Signaling by NOTCH4","11","191","73","10908","4.87e-7","4.23e-6","8.61","4.90e-4","3.20e-6","4.92e-8","R-HSA-9013694~Signaling by NOTCH4","PSMD8,PSMD7,PSMD11,SMAD3,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","APC/C-mediated degradation of cell cycle proteins","11","191","74","10908","5.54e-7","4.74e-6","8.49","5.58e-4","3.58e-6","5.69e-8","R-HSA-174143~APC/C-mediated degradation of cell cycle proteins","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Regulation of mitotic cell cycle","11","191","74","10908","5.54e-7","4.74e-6","8.49","5.58e-4","3.58e-6","5.69e-8","R-HSA-453276~Regulation of mitotic cell cycle","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Regulation of RUNX2 expression and activity","10","191","58","10908","6.23e-7","5.28e-6","9.85","6.27e-4","3.99e-6","5.39e-8","R-HSA-8939902~Regulation of RUNX2 expression and activity","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","mRNA 3'-splice site recognition","5","247","6","16251","7.51e-7","6.61e-5","54.83","9.92e-4","6.47e-5","4.62e-9","GO:0000389~mRNA 3'-splice site recognition","SF3A3,ISY1,SF3A1,SF3A2,SLU7"
"REACTOME_PATHWAY","Regulation of CDH1 Function","10","191","60","10908","8.39e-7","7.05e-6","9.52","8.45e-4","5.33e-6","7.55e-8","R-HSA-9764561~Regulation of CDH1 Function","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Cellular response to hypoxia","10","191","62","10908","1.12e-6","9.31e-6","9.21","1.12e-3","7.04e-6","1.04e-7","R-HSA-1234174~Cellular response to hypoxia","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","The role of GTSE1 in G2/M progression after G2 checkpoint","10","191","63","10908","1.28e-6","1.06e-5","9.07","1.29e-3","8.02e-6","1.22e-7","R-HSA-8852276~The role of GTSE1 in G2/M progression after G2 checkpoint","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","mRNA processing","18","247","280","16251","1.32e-6","1.09e-4","4.23","1.74e-3","1.06e-4","2.94e-7","GO:0006397~mRNA processing","SF3A3,RBM39,SF3B2,SF3A1,SF3A2,SF3B3,U2AF1,USP39,PRPF8,SFPQ,HNRNPK,SON,SNRPD2,CWC22,SRSF3,SNRNP200,ZC3H13,MBNL3"
"GOTERM_BP_DIRECT","spliceosomal tri-snRNP complex assembly","8","247","38","16251","1.41e-6","1.10e-4","13.85","1.87e-3","1.08e-4","8.39e-8","GO:0000244~spliceosomal tri-snRNP complex assembly","SNRPD2,SNRPD1,SNU13,SNRPD3,SNRPF,USP39,SNRNP200,PRPF8"
"REACTOME_PATHWAY","ABC transporter disorders","10","191","65","10908","1.68e-6","1.38e-5","8.79","1.69e-3","1.04e-5","1.66e-7","R-HSA-5619084~ABC transporter disorders","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","G1/S DNA Damage Checkpoints","10","191","67","10908","2.19e-6","1.78e-5","8.52","2.20e-3","1.34e-5","2.23e-7","R-HSA-69615~G1/S DNA Damage Checkpoints","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Synthesis of DNA","12","191","106","10908","2.21e-6","1.78e-5","6.47","2.22e-3","1.35e-5","3.08e-7","R-HSA-69239~Synthesis of DNA","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Transcriptional regulation by RUNX3","11","191","86","10908","2.28e-6","1.82e-5","7.30","2.29e-3","1.38e-5","2.77e-7","R-HSA-8878159~Transcriptional regulation by RUNX3","PSMD8,PSMD7,PSMD11,SMAD3,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","FCERI mediated NF-kB activation","10","191","69","10908","2.81e-6","2.23e-5","8.28","2.83e-3","1.69e-5","2.97e-7","R-HSA-2871837~FCERI mediated NF-kB activation","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Degradation of beta-catenin by the destruction complex","10","191","70","10908","3.18e-6","2.47e-5","8.16","3.19e-3","1.87e-5","3.41e-7","R-HSA-195253~Degradation of beta-catenin by the destruction complex","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Downstream signaling events of B Cell Receptor (BCR)","10","191","70","10908","3.18e-6","2.47e-5","8.16","3.19e-3","1.87e-5","3.41e-7","R-HSA-1168372~Downstream signaling events of B Cell Receptor (BCR)","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Assembly of the pre-replicative complex","12","191","110","10908","3.19e-6","2.47e-5","6.23","3.21e-3","1.87e-5","4.63e-7","R-HSA-68867~Assembly of the pre-replicative complex","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","Hedgehog 'on' state","10","191","72","10908","4.04e-6","3.11e-5","7.93","4.06e-3","2.35e-5","4.48e-7","R-HSA-5632684~Hedgehog 'on' state","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Cyclin E associated events during G1/S transition","10","191","73","10908","4.54e-6","3.46e-5","7.82","4.56e-3","2.62e-5","5.11e-7","R-HSA-69202~Cyclin E associated events during G1/S transition","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Mitotic Anaphase","16","191","215","10908","5.07e-6","3.85e-5","4.25","5.10e-3","2.91e-5","1.11e-6","R-HSA-68882~Mitotic Anaphase","RANBP2,PSMD11,PSMD8,DYNC1LI2,PSMD7,XPO1,PSMA2,PSMD3,NUP62,UBC,PSMB1,PSMD1,RPS27A,UBA52,RAN,ANAPC2"
"REACTOME_PATHWAY","Mitotic Metaphase and Anaphase","16","191","216","10908","5.40e-6","4.06e-5","4.23","5.42e-3","3.07e-5","1.19e-6","R-HSA-2555396~Mitotic Metaphase and Anaphase","RANBP2,PSMD11,PSMD8,DYNC1LI2,PSMD7,XPO1,PSMA2,PSMD3,NUP62,UBC,PSMB1,PSMD1,RPS27A,UBA52,RAN,ANAPC2"
"REACTOME_PATHWAY","Cyclin A:Cdk2-associated events at S phase entry","10","191","75","10908","5.69e-6","4.25e-5","7.61","5.72e-3","3.21e-5","6.61e-7","R-HSA-69656~Cyclin A:Cdk2-associated events at S phase entry","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","CHD chromatin remodelers","13","191","140","10908","5.75e-6","4.26e-5","5.30","5.77e-3","3.22e-5","9.94e-7","R-HSA-9937848~CHD chromatin remodelers","SF3A3,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,SNRPD2,SNRPD1,SNRPA1,SNRPD3,SNRPF,SF3B1"
"GOTERM_BP_DIRECT","negative regulation of mRNA splicing, via spliceosome","7","247","31","16251","6.07e-6","4.45e-4","14.86","7.99e-3","4.36e-4","3.32e-7","GO:0048025~negative regulation of mRNA splicing, via spliceosome","HNRNPK,SNRPD2,SNRPD1,SNRPD3,SNRPF,SNRNP200,PRPF8"
"REACTOME_PATHWAY","Activation of STAT3 by cadherin engagement","10","191","76","10908","6.36e-6","4.68e-5","7.51","6.39e-3","3.54e-5","7.50e-7","R-HSA-9958825~Activation of STAT3 by cadherin engagement","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Antigen processing-Cross presentation","11","191","98","10908","7.53e-6","5.50e-5","6.41","7.55e-3","4.16e-5","1.06e-6","R-HSA-1236975~Antigen processing-Cross presentation","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,CYBB,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","PCP/CE pathway","10","191","78","10908","7.90e-6","5.73e-5","7.32","7.93e-3","4.33e-5","9.59e-7","R-HSA-4086400~PCP/CE pathway","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Hedgehog 'off' state","11","191","99","10908","8.25e-6","5.94e-5","6.35","8.27e-3","4.49e-5","1.17e-6","R-HSA-5610787~Hedgehog 'off' state","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52,ADCY6"
"REACTOME_PATHWAY","ATP-dependent chromatin remodelers","14","191","171","10908","8.76e-6","6.24e-5","4.68","8.79e-3","4.72e-5","1.73e-6","R-HSA-9932444~ATP-dependent chromatin remodelers","SF3A3,SF3B5,SF3B2,SF3A1,SF3A2,SF3B3,SF3B6,SMARCA4,SNRPD2,SNRPD1,SNRPA1,SNRPD3,SNRPF,SF3B1"
"REACTOME_PATHWAY","UCH proteinases","10","191","79","10908","8.79e-6","6.24e-5","7.23","8.81e-3","4.72e-5","1.08e-6","R-HSA-5689603~UCH proteinases","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Separation of Sister Chromatids","14","191","173","10908","9.97e-6","7.03e-5","4.62","9.99e-3","5.31e-5","1.99e-6","R-HSA-2467813~Separation of Sister Chromatids","RANBP2,PSMD11,PSMD8,DYNC1LI2,PSMD7,XPO1,PSMA2,PSMD3,UBC,PSMB1,PSMD1,RPS27A,UBA52,ANAPC2"
"REACTOME_PATHWAY","PTEN Regulation","12","191","126","10908","1.19e-5","8.29e-5","5.44","1.19e-2","6.27e-5","2.01e-6","R-HSA-6807070~PTEN Regulation","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,LAMTOR2,RPS27A,UBA52,MTOR"
"REACTOME_PATHWAY","DNA Replication Pre-Initiation","12","191","126","10908","1.19e-5","8.29e-5","5.44","1.19e-2","6.27e-5","2.01e-6","R-HSA-69002~DNA Replication Pre-Initiation","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52,ANAPC2"
"GOTERM_BP_DIRECT","proteasomal protein catabolic process","9","247","72","16251","1.28e-5","8.88e-4","8.22","1.67e-2","8.69e-4","1.38e-6","GO:0010498~proteasomal protein catabolic process","PSMD8,PSMD7,PSMD11,PSMA2,PSMB1,PSMD3,UFD1,PSMD1,ANAPC2"
"REACTOME_PATHWAY","Downstream TCR signaling","10","191","83","10908","1.32e-5","9.06e-5","6.88","1.32e-2","6.85e-5","1.72e-6","R-HSA-202424~Downstream TCR signaling","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","ER-Phagosome pathway","10","191","83","10908","1.32e-5","9.06e-5","6.88","1.32e-2","6.85e-5","1.72e-6","R-HSA-1236974~ER-Phagosome pathway","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Transcriptional regulation by RUNX2","11","191","105","10908","1.40e-5","9.51e-5","5.98","1.40e-2","7.19e-5","2.12e-6","R-HSA-8878166~Transcriptional regulation by RUNX2","PSMD8,RBM14,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","cellular response to type I interferon","7","247","36","16251","1.51e-5","9.95e-4","12.79","1.97e-2","9.74e-4","9.86e-7","GO:0071357~cellular response to type I interferon","PSMD8,PSMD7,PSMD11,PSMA2,PSMB1,PSMD3,PSMD1"
"REACTOME_PATHWAY","Regulation of PD-L1(CD274) Post-translational modification","10","191","86","10908","1.77e-5","1.19e-4","6.64","1.76e-2","8.98e-5","2.39e-6","R-HSA-9909615~Regulation of PD-L1(CD274) Post-translational modification","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Nuclear events mediated by NFE2L2","10","191","86","10908","1.77e-5","1.19e-4","6.64","1.76e-2","8.98e-5","2.39e-6","R-HSA-9759194~Nuclear events mediated by NFE2L2","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","TNFR2 non-canonical NF-kB pathway","10","191","87","10908","1.94e-5","1.30e-4","6.56","1.94e-2","9.81e-5","2.66e-6","R-HSA-5668541~TNFR2 non-canonical NF-kB pathway","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","CLEC7A (Dectin-1) signaling","10","191","88","10908","2.13e-5","1.41e-4","6.49","2.12e-2","1.07e-4","2.96e-6","R-HSA-5607764~CLEC7A (Dectin-1) signaling","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","KEAP1-NFE2L2 pathway","11","191","111","10908","2.28e-5","1.50e-4","5.66","2.27e-2","1.13e-4","3.67e-6","R-HSA-9755511~KEAP1-NFE2L2 pathway","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,UFD1,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","ABC-family protein mediated transport","10","191","90","10908","2.56e-5","1.67e-4","6.35","2.54e-2","1.27e-4","3.64e-6","R-HSA-382556~ABC-family protein mediated transport","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Disorders of transmembrane transporters","13","191","163","10908","2.70e-5","1.76e-4","4.55","2.68e-2","1.33e-4","5.49e-6","R-HSA-5619115~Disorders of transmembrane transporters","RANBP2,PSMD11,SLC67A1,PSMD8,PSMD7,PSMA2,PSMD3,NUP62,UBC,PSMB1,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Interleukin-1 family signaling","12","191","140","10908","3.22e-5","2.08e-4","4.90","3.19e-2","1.57e-4","6.07e-6","R-HSA-446652~Interleukin-1 family signaling","PSMD8,PSMD7,PSMD11,SMAD3,IL36A,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"GOTERM_BP_DIRECT","ribosome biogenesis","8","247","60","16251","3.26e-5","2.05e-3","8.77","4.22e-2","2.01e-3","3.29e-6","GO:0042254~ribosome biogenesis","RPL7A,EBNA1BP2,RPS28,XPO1,RPLP0,SNU13,WDR12,GTPBP4"
"REACTOME_PATHWAY","G2/M Checkpoints","12","191","142","10908","3.68e-5","2.36e-4","4.83","3.63e-2","1.78e-4","7.03e-6","R-HSA-69481~G2/M Checkpoints","PSMD8,PSMD7,PSMD11,KAT5,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52"
"REACTOME_PATHWAY","RUNX1 regulates transcription of genes involved in differentiation of HSCs","10","191","95","10908","3.95e-5","2.52e-4","6.01","3.90e-2","1.90e-4","5.95e-6","R-HSA-8939236~RUNX1 regulates transcription of genes involved in differentiation of HSCs","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,RPS27A,UBA52"
"REACTOME_PATHWAY","Regulation of ornithine decarboxylase (ODC)","7","191","38","10908","4.48e-5","2.82e-4","10.52","4.41e-2","2.13e-4","3.60e-6","R-HSA-350562~Regulation of ornithine decarboxylase (ODC)","PSMD8,PSMD7,PSMD11,PSMA2,PSMB1,PSMD3,PSMD1"
"REACTOME_PATHWAY","G1/S Transition","11","191","120","10908","4.48e-5","2.82e-4","5.24","4.41e-2","2.13e-4","7.85e-6","R-HSA-69206~G1/S Transition","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52"
"GOTERM_BP_DIRECT","positive regulation of signal transduction by p53 class mediator","5","247","14","16251","4.55e-5","2.73e-3","23.50","5.84e-2","2.68e-3","1.39e-6","GO:1901798~positive regulation of signal transduction by p53 class mediator","KAT5,RPL23,PDCD5,RPL11,SMARCA4"
"REACTOME_PATHWAY","S Phase","12","191","148","10908","5.38e-5","3.37e-4","4.63","5.28e-2","2.55e-4","1.07e-5","R-HSA-69242~S Phase","PSMD8,PSMD7,PSMD11,PSMA2,UBC,PSMB1,PSMD3,PSMD1,CDC6,RPS27A,UBA52,ANAPC2"
